genesymbols	Malignant	Endothelial cells	CAF	T cells CD8	NK cells	Macrophages	T cells CD4	B cells
PMAIP1	1	1	24.1048050727023	64.9203611672539	1	1	114.571857471661	89.4186805322407
PMCH	1	1	1	1	1	1	1	1
PMCHL1	1	1	1	1	1	1	1	1
PMCHL2	1	1	1	1	1	1	1	1
PMEL	9248.06333312524	1	1	204.675801097689	640.186653556421	283.192036501298	278.215793054887	1
PMEPA1	1	1	1	1	1	1	1	1
PMF1	68.2838968401322	57.5281534334072	38.5531277090773	198.200385557114	1	49.9355993498545	137.035984891218	115.899601826957
PMF1.BGLAP	1	1	1	1	1	1	1	1
PMFBP1	1	1	1	1	1	1	1	1
PML	25.3810874380717	64.7833086889852	51.2921077572608	52.0273937737227	1	37.3334859370179	58.6927621345115	44.3226612144618
PMM1	102.490047708158	1	67.2058813099879	1	1	1	1	1
PMM2	37.954945474273	34.2069860141008	66.8825984917358	48.8056063201472	1	1	1	1
PMP2	1	1	1	1	1	1	1	1
PMP22	375.92006475184	223.158980107933	349.111300263512	1	1	115.641130309814	1	1
PMPCA	74.1645668358274	34.7785001763128	68.3546841146497	1	1	1	77.4022119807182	1
PMPCB	61.2508784702788	94.0333827254638	34.8888342903421	73.6193583094546	1	44.713009777667	49.8103503723836	56.0171079993664
PMS1	23.9948681781925	1	15.023160074712	1	1	1	1	1
PMS2	1	1	1	1	1	1	1	1
PMS2CL	1	1	1	1	1	1	1	1
PMS2L2	18.7479193498996	1	1	1	55.4733306435311	1	1	1
PMS2P1	15.4713624286103	1	16.2031484623676	1	1	1	1	1
PMS2P3	1	1	1	1	1	1	1	1
PMS2P4	32.6718213691695	1	1	1	183.374432466613	1	1	1
PMS2P5	22.7261715811419	1	1	37.8740486782797	1	1	1	25.9179918105907
PMVK	96.1421763653358	37.1359711903103	48.5646413197434	35.2648405249663	1	111.530554724811	74.8923626684594	1
PNCK	1	1	1	1	1	1	1	1
PNISR	45.004476238337	129.474945138632	40.1342403821891	132.105464982784	49.63627413567	39.231551108939	151.717887650991	217.295627330434
PNKD	167.966970573632	58.6358638038044	79.4263688249318	123.340442358351	79.6507733560041	91.3486525146395	104.799796349314	26.7585596826603
PNKP	1	1	28.4608651448553	1	1	1	1	1
PNLDC1	1	1	1	1	1	1	1	1
PNLIP	1	1	1	1	1	1	1	1
PNLIPRP1	1	1	1	1	1	1	1	1
PNLIPRP2	1	1	1	1	1	1	1	1
PNLIPRP3	1	1	1	1	1	1	1	1
PNMA1	40.5601778586484	1	46.2828779886451	1	1	1	1	1
PNMA2	1	1	1	18.2309473983601	12.6610489862883	1	17.9486196919885	19.163187100511
PNMA3	1	1	1	1	1	1	1	1
PNMA5	1	1	1	1	1	1	1	1
PNMA6A	1	1	1	1	1	1	1	1
PNMA6C	1	1	1	1	1	1	1	1
PNMA6D	1	1	1	1	1	1	1	1
PNMAL1	1	1	1	1	1	1	1	1
PNMAL2	1	1	1	1	1	1	1	1
PNMT	1	1	1	1	1	1	1	1
PNN	32.6138340868149	37.4919056353206	27.4806449007773	72.8089969794762	36.2448032231291	37.5190694749433	86.0207470621324	111.435115380475
PNO1	39.65916346357	25.5331592268341	65.5279560786744	52.7758970396251	30.1964465690372	21.9553336321631	48.1076078082782	70.2133463783561
PNOC	1	1	1	1	1	1	1	50.482742657831
PNP	1	68.3622205554025	20.6203987799941	1	1	1	1	1
PNPLA1	1	1	1	1	1	1	1	1
PNPLA2	21.1382901598979	51.8863114384414	32.141472909792	1	1	1	1	1
PNPLA3	1	1	1	1	1	1	1	1
PNPLA4	17.1585784400704	37.4518886484655	1	1	1	1	1	17.2482063587906
PNPLA5	1	1	1	1	1	1	1	1
PNPLA6	24.1861079336893	20.1745063424839	29.8580382515605	1	1	27.653614242645	39.939049859297	1
PNPLA7	1	1	1	1	1	1	1	1
PNPLA8	24.0321002267087	56.2989992585178	39.7652837700836	33.7681222676991	47.2593928722145	22.3622072187704	1	32.0038139567337
PNPO	30.1608708113182	64.1673376093742	49.1557823172318	69.4848102997527	40.3062391575961	58.6114517627406	86.469745200411	74.2277971369805
PNPT1	36.4086641183538	37.4098120369637	27.9043121603486	69.168046228366	60.0946051446197	20.4949231669713	64.2831334925758	68.344883977881
PNRC1	33.22610929106	52.8638179770786	28.9658495981111	67.1088219726667	15.227659004602	53.968619983292	118.885270896068	118.963391189466
PNRC2	106.12163786643	50.8794603869725	83.2482994495355	272.407432750065	154.560596688402	70.4644270646237	257.801995984097	191.020096299983
POC1A	1	1	23.8689198249277	1	1	1	1	1
POC1B	1	1	1	31.613781495302	1	1	1	1
POC1B.GALNT4	1	1	1	1	1	1	22.8188795232233	1
POC5	1	1	19.7426130326559	1	1	1	1	1
PODN	1	1	132.764964367263	1	1	1	1	1
PODNL1	1	1	1	1	1	1	1	1
PODXL	1	129.215792772019	60.7372597282606	1	1	1	1	1
PODXL2	1	1	1	1	1	1	1	1
POF1B	1	1	1	1	1	1	1	1
POFUT1	24.6326030474758	40.3905055603373	38.3283966063723	1	1	1	1	1
POFUT2	1	1	15.8211397553755	1	1	1	1	1
POGK	43.0217948061062	37.5151539274193	16.8287078631861	1	1	18.3381297511743	1	1
POGLUT1	32.9401558177135	33.1136790727319	28.7961707764078	1	1	1	1	1
POGZ	31.3995072341046	26.8281765667499	19.6692308624546	32.9821571708214	52.8017193951048	14.3112146500126	26.4405470305644	29.1803166481547
POLA1	1	1	1	1	1	1	1	1
POLA2	1	1	22.6515442830941	1	1	1	1	1
POLB	44.9169554519231	129.912009148359	1	1	1	58.3555831663017	1	1
POLD1	1	17.7948640499864	31.8319490093593	1	1	1	1	1
POLD2	175.308845129618	39.3083381376509	99.5429640951204	1	1	1	1	97.6990413495295
POLD3	1	1	35.905341584757	1	1	1	1	1
POLD4	49.7625453580045	112.829686292987	121.005514556246	154.727042545335	204.958789898898	208.75357898394	137.027769455799	235.085516331935
POLDIP2	60.6629987312387	48.0707777037459	79.9477262263878	50.1841072067649	156.878497821089	32.5484992089902	1	1
POLDIP3	74.8408022948122	43.0367318397729	49.5697143856319	41.3316710678062	1	47.4030363264316	58.278327422524	57.7912933548563
POLE	1	21.9673367950612	1	1	1	1	1	1
POLE2	1	1	1	1	1	1	1	1
POLE3	64.4029689220363	74.8947478453073	68.0951154168345	89.1113641790949	65.2868543052029	50.7402304615764	1	38.3998566555985
POLE4	45.2662492364105	94.9257250411255	108.366282887325	1	1	30.6110597898238	1	41.41293710955
POLG	26.6285345520471	1	15.9651041257239	45.0473060513213	1	1	1	1
POLG2	1	1	1	1	1	1	1	1
POLH	21.6310272311645	27.6823134163467	24.1525012189239	36.961086342697	26.8834959320071	14.9519304145	43.1981489673417	58.9160185513687
POLI	1	1	1	1	1	1	1	1
POLK	17.6853685077709	34.4042904704252	31.3437921932706	1	1	1	1	1
POLL	1	1	1	1	1	24.6871769820789	1	1
POLM	23.1468863723428	1	1	1	1	1	1	33.5381967195776
POLN	1	1	1	1	1	1	1	1
POLQ	1	1	1	1	1	1	1	1
POLR1A	17.2185459003225	1	10.1814499863817	1	1	1	1	1
POLR1B	21.0698170116748	1	15.6830220327948	1	1	1	1	1
POLR1C	53.6064336293725	70.2653271266669	30.9323991256161	1	1	1	1	1
POLR1D	201.014782664116	81.3907568744492	100.656355424602	149.522895853803	97.0907554888616	92.9703600600786	212.095609288958	72.2874229471551
POLR1E	32.2120986676249	1	17.2724148859171	1	1	1	1	1
POLR2A	46.5749315226252	37.976433136209	70.1807226590397	76.2816151944279	35.8441835913872	20.6152777665559	56.953254786026	48.0215248411061
POLR2B	41.3073461408491	54.8597946811724	68.3925950343405	100.546827417236	1	22.9366330172411	85.544756416065	48.1999146460764
POLR2C	50.5971416278463	77.6560149237019	27.1242450663098	57.680653723294	1	40.8693669670911	1	1
POLR2D	58.5071626727251	1	39.8206162860348	1	160.370207758751	1	1	1
POLR2E	119.038714083658	53.0704852640135	105.226296983879	68.342717847064	125.606244383432	84.0336317522346	93.9555269884662	82.1238460626555
POLR2F	70.0076165417803	31.9758452307726	40.0839803271797	22.4033623458307	30.5090133193987	15.9414637722661	1	1
POLR2G	108.228073144247	226.966703946981	115.77437645484	206.800871353804	119.737449975244	100.558532948725	185.022233166561	155.835879759703
POLR2H	115.750569170696	105.568372927307	87.3541043361503	1	1	1	1	1
POLR2I	75.2017780482922	86.6634703981356	52.0223559291294	40.8108231025602	1	70.6321179790943	66.4813315273823	48.6628536978534
POLR2J	112.502057020563	64.9189418343502	65.7621709358558	122.038435741337	139.973976425307	54.3938513085509	118.924334000669	96.1746963407858
POLR2J2	1	1	1	1	1	1	1	1
POLR2J3	33.3015374289342	99.5634051679346	43.4370585395516	52.1313234414923	1	1	74.8650405501138	52.9455632416554
POLR2J4	1	1	1	1	1	1	1	1
POLR2K	155.651189131556	83.4816509125602	90.5953098449	161.298427787119	198.298924937798	131.726417964198	131.086703791701	63.187450427779
POLR2L	158.867997996424	290.670756783312	350.467368429019	74.8033120245799	104.293504815204	53.8243415166341	95.6212566933038	85.2335601963708
POLR2M	25.2766144363021	36.672349754897	24.1144850440328	1	17.8662651666432	1	1	1
POLR3A	1	1	1	1	1	1	1	1
POLR3B	1	1	1	1	1	1	1	1
POLR3C	84.5282364798049	44.0674484848921	57.9911665701598	43.5919400669115	1	49.0187516472169	1	1
POLR3D	60.8606707907682	1	35.0233730832291	1	45.2258626608504	1	1	1
POLR3E	21.540325849461	13.231732612947	19.5234626460406	1	1	1	30.5290304198373	1
POLR3F	1	1	14.7512599771691	1	1	1	1	1
POLR3G	18.6534152730469	1	1	1	1	1	1	1
POLR3GL	58.9647796977481	129.534172000039	34.7708257766157	93.0125078865547	64.4067287525018	67.833822280544	109.217923147178	1
POLR3H	36.0623647499484	25.3861914945596	40.0894400344668	1	1	1	1	1
POLR3K	105.920523223868	1	34.2679837569332	132.830826185844	1	1	1	1
POLRMT	30.4096179651227	38.0146628161588	20.688325587819	1	1	1	1	1
POM121	34.4434423640017	1	19.8048369496951	39.9562307256445	43.525809993018	1	37.3506685803498	26.0218691251783
POM121C	14.3329189103208	1	1	1	36.3049277381572	1	1	1
POM121L10P	1	1	1	1	1	1	1	1
POM121L12	1	1	1	1	1	1	1	1
POM121L1P	1	1	1	1	1	1	1	1
POM121L2	1	1	1	1	1	1	1	1
POM121L4P	1	1	1	1	1	1	1	1
POM121L8P	1	1	1	1	1	1	1	1
POM121L9P	1	1	1	1	1	1	1	1
POMC	1	1	1	1	47.2250708158692	1	1	1
POMGNT1	80.3022854859166	1	36.8768377362471	1	1	1	1	1
POMP	183.120290592987	211.108999649895	295.569880558811	123.278849736988	120.161960835986	194.164784614958	105.849616063387	78.0222320486754
POMT1	23.7012464908064	32.5466362344802	1	1	1	1	1	1
POMT2	1	1	1	1	1	1	1	1
POMZP3	23.1744872402372	1	41.7366607660524	1	1	1	1	1
PON1	1	1	1	1	1	1	1	1
PON2	210.798394198376	267.539968317443	92.6271676858124	75.211088360415	85.733156255733	1	1	1
PON3	1	1	1	1	1	1	1	1
POP1	1	1	1	1	1	1	1	1
POP4	32.6525411329212	1	48.8167412969544	37.4586320207284	1	36.5143651695415	1	1
POP5	106.256424510203	76.4788699638689	56.6342910444264	77.7061679751455	1	1	131.882654386289	88.234055665426
POP7	81.2155331056152	84.0599387657382	110.369843089001	1	315.516767802661	1	1	1
POPDC2	1	1	1	1	1	1	1	1
POPDC3	28.2572940163524	1	41.679128323608	1	1	1	1	1
POR	52.0185045068838	73.913055325379	46.4190915644979	1	1	27.6250032640679	1	1
PORCN	1	1	49.0506215460918	1	1	1	1	1
POSTN	1	1	788.703793044633	1	1	1	1	1
POT1	1	1	1	1	1	1	1	1
POTEA	1	1	1	1	1	1	1	1
POTEB	1	1	1	1	1	1	1	1
POTEC	1	1	1	1	1	1	1	1
POTED	1	1	1	1	1	1	1	1
POTEE	1	1	1	1	1	1	1	1
POTEF	1	1	1	1	1	1	1	1
POTEG	1	1	1	1	1	1	1	1
POTEH	1	1	1	1	1	1	1	1
POTEM	1	1	1	1	1	1	1	1
POU1F1	1	1	1	1	1	1	1	1
POU2AF1	1	1	1	19.9749470376932	1	1	34.3242129409934	212.968838983964
POU2F1	1	1	1	1	1	1	1	1
POU2F2	1	1	1	1	67.1947615589343	19.9790007905196	1	90.1279171997856
POU2F3	1	1	1	1	1	1	1	1
POU3F1	1	1	1	1	1	1	1	1
POU3F2	1	1	1	1	1	1	1	1
POU3F3	1	1	1	1	1	1	1	1
POU3F4	1	1	1	1	1	1	1	1
POU4F1	1	1	1	1	1	1	1	1
POU4F1.AS1	1	1	1	1	1	1	1	1
POU4F2	1	1	1	1	1	1	1	1
POU4F3	1	1	1	1	1	1	1	1
POU5F1	22.3007301918823	60.165602216968	22.1653014333795	79.978841744578	70.3635948108616	33.5264493335436	101.760936049783	107.587900895545
POU5F1B	1	1	1	1	1	1	1	1
POU5F1P3	1	1	1	1	1	1	1	1
POU5F1P4	1	1	1	1	1	1	1	1
POU5F2	1	1	1	1	1	1	1	1
POU6F1	1	1	1	1	1	1	1	1
POU6F2	1	1	1	1	1	1	1	1
POU6F2.AS1	1	1	1	1	1	1	1	1
PP12613	1	1	1	1	1	1	1	1
PP14571	1	1	1	1	1	1	1	1
PP2D1	1	1	1	1	1	1	1	1
PP7080	1	1	24.2744039770648	1	1	1	1	1
PPA1	218.601180359752	27.8205408178065	311.972493533004	193.329861707254	1	121.951993328344	207.314710641068	137.331739590822
PPA2	69.2949266037183	89.5116015022542	66.9504822947027	101.835321702096	50.0518371519457	78.208806240845	76.2473846172112	58.5644508645901
PPAN	21.972541091685	1	1	1	1	1	1	1
PPAN.P2RY11	1	1	1	1	1	1	1	1
PPAP2A	35.174023550994	230.427825544977	252.055578475677	1	1	1	1	1
PPAP2B	1	105.306907051674	119.848987444956	1	1	1	1	1
PPAP2C	1	36.9044555194173	1	1	1	1	1	1
PPAPDC1A	1	1	22.9053605937685	1	1	1	1	1
PPAPDC1B	81.7181981676961	225.633087539373	82.7993694865445	56.0430314847696	1	1	46.97832249466	157.339892540333
PPAPDC2	1	1	1	1	1	1	1	1
PPAPDC3	1	1	1	1	1	1	1	1
PPARA	1	1	1	1	1	1	1	1
PPARD	19.8867631679839	22.6402044515513	41.2655989189932	41.1986575556705	11.5237975236595	98.5901733413832	30.0934330726317	49.6373955887826
PPARG	1	1	1	1	1	1	1	1
PPARGC1A	1	1	1	1	1	1	1	1
PPARGC1B	1	1	1	1	1	1	1	1
PPAT	24.5914452037256	1	20.5743939072491	1	1	1	1	1
PPBP	1	1	1	1	1	1	1	1
PPBPP2	1	1	1	1	1	1	1	1
PPCDC	1	1	1	1	1	13.9392253537244	1	1
PPCS	94.6488993434298	116.690755857328	87.3812833031113	145.024679768907	143.61990082749	86.714270312968	104.6234837422	51.8291725139808
PPDPF	18.1376152907628	1	16.2438360066866	1	1	66.6011063988141	1	1
PPEF1	1	1	1	1	1	1	1	1
PPEF2	1	1	1	1	1	1	1	1
PPFIA1	1	1	11.0682822669877	1	1	1	1	1
PPFIA2	1	1	1	1	1	1	1	1
PPFIA3	1	1	1	1	1	1	1	1
PPFIA4	1	1	1	1	1	1	1	1
PPFIBP1	72.2195858440803	203.337650450865	38.5175316090936	1	1	1	1	1
PPFIBP2	1	1	1	1	1	30.4338527699214	1	1
PPHLN1	66.177140667493	36.8150979495251	70.1635097427483	147.510597233758	52.4844662042016	29.4038132616994	111.624271730735	102.483180506777
PPIA	1178.25211470495	990.158583640591	1239.84919750766	856.097361084436	904.076185133959	947.288223962032	722.22594230506	616.767976336596
PPIAL4A	1	1	1	1	1	1	1	1
PPIAL4B	1	1	1	1	1	1	1	1
PPIAL4C	1	1	1	1	1	1	1	1
PPIAL4D	1	1	1	1	1	1	1	1
PPIAL4E	1	1	1	1	1	1	1	1
PPIAL4F	1	1	1	1	1	1	1	1
PPIAL4G	1	45.1033586109548	1	1	1	1	1	1
PPIAP30	1	1	1	1	1	1	1	1
PPIB	868.25124729645	1028.98636075325	1474.20414801463	559.972733846566	667.350454995797	518.324939343136	387.162335847208	404.589269043372
PPIC	1	218.22342299429	335.637863144949	1	1	1	1	1
PPID	59.5153235368558	35.0136479987923	38.0218014713737	85.1371165137532	101.236019985683	71.0344994984838	62.4449686969897	77.7305890209533
PPIE	70.8549865466157	66.2745628633826	35.2796458415368	86.03303685085	93.4321414056751	29.5822457019149	96.8176140976333	86.6157827734781
PPIEL	21.9249857779071	1	14.2489591674012	53.9589029252131	23.3954863191089	18.7567831657529	69.3851618865838	57.7263382534918
PPIF	24.9033611150824	1	45.449433359414	1	1	87.1255646592095	1	1
PPIG	48.4798987728339	31.4555169668381	54.5387842740327	86.5594246149076	50.5697812816172	45.3512517229027	102.007300944374	64.2627782165687
PPIH	43.9898336609804	1	1	59.5711839747283	1	1	1	1
PPIL1	58.7846693907919	1	46.7461435459343	1	1	1	1	1
PPIL2	32.137964727953	1	33.5861743366646	1	52.1808387409566	1	43.6468447860802	54.1947068507306
PPIL3	32.743826515343	1	39.8119658371592	45.5700169151275	1	37.6875400502338	64.5572219090973	50.9729334647609
PPIL4	23.6146282670846	69.8874228156759	69.3273978410234	41.3625341719494	1	42.8967533988868	71.3900919814812	63.7783702390664
PPIL6	1	1	1	21.7210341090735	16.9400094744724	1	23.3067191133763	27.5764849570491
PPIP5K1	1	1	1	1	1	1	1	1
PPIP5K2	18.7198072338439	22.273017549925	56.2189944179315	48.2658916526323	1	1	34.6192952006011	49.5575950764521
PPL	1	1	1	1	1	1	1	1
PPM1A	1	1	1	1	1	1	1	1
PPM1B	1	32.889951912307	1	50.3935392781217	1	1	55.0867595922844	18.1990565860555
PPM1D	19.3408538903969	30.935175440657	1	14.6362901255707	1	1	19.2989459415017	21.881476418868
PPM1E	1	1	1	1	1	1	1	1
PPM1F	13.0008393591365	51.8976883628537	13.1357221520039	1	1	1	1	1
PPM1G	89.8010300365919	105.620374277781	129.638790042856	129.184071305392	24.8341041537861	54.4919447606076	119.986627227033	67.9789280345689
PPM1H	17.3258740882721	1	1	1	1	1	1	1
PPM1J	1	1	1	1	1	1	1	1
PPM1K	20.1232061735526	19.3701105677142	1	57.9786222063366	35.9815012255872	13.2677985058917	46.1419413370369	81.1935115280136
PPM1L	1	1	1	1	1	1	1	1
PPM1M	17.8169649488141	1	11.1727872194833	70.3971734760304	1	58.6417151804514	107.922371423003	1
PPM1N	1	1	1	1	1	1	1	1
PPME1	57.1086222678153	21.2572165905167	80.6333798516055	1	1	1	1	1
PPOX	38.7043399612073	76.229379996477	1	1	1	1	1	1
PPP1CA	160.201440970137	164.90745849658	201.173204343851	494.057756372123	1050.85280858669	241.019220744922	437.707177387339	333.966817776471
PPP1CB	104.833375206969	149.404840170317	165.668473914755	138.642873306196	165.705792074276	82.6024068702528	125.332340862208	37.5557678228704
PPP1CC	106.882811640942	91.00961844333	132.144805793169	167.311167746313	1	46.7691959995989	198.536496279457	127.649395842947
PPP1R10	23.1518352900681	44.8994506170057	27.1982474344773	28.5939724043892	83.3682152723666	1	1	1
PPP1R11	59.8941927596251	1	60.7218500025995	52.6287714565662	1	65.6854441560732	36.4975204091538	1
PPP1R12A	23.6735204606716	27.3868828189479	60.2721669455816	87.5110507483683	118.400212763192	42.790277186737	81.4360638915168	34.5707310393231
PPP1R12B	14.5171647354891	1	1	31.7091812927365	1	1	23.8854841719701	1
PPP1R12C	1	1	1	1	1	1	1	1
PPP1R13B	1	20.6627102840136	1	1	1	1	1	1
PPP1R13L	1	1	1	1	1	1	1	1
PPP1R14A	1	1	1	1	1	1	1	1
PPP1R14B	1	1	17.4766748008093	1	1	1	1	1
PPP1R14C	1	1	1	1	1	1	1	1
PPP1R14D	1	1	1	1	1	1	1	1
PPP1R15A	272.413051755422	363.855194355417	221.567873700432	186.742247626916	506.625502340215	140.63424582462	221.206684770088	303.244075414395
PPP1R15B	28.8327772038531	15.6493768490408	30.7457026331436	49.9235014292358	60.5969964467136	32.0217212409818	49.1070837626329	53.9809667054145
PPP1R16A	1	1	1	1	1	1	1	1
PPP1R16B	1	44.6216764128652	1	51.2440565689758	51.7367329899356	1	64.1383596208814	81.4612494555143
PPP1R17	1	1	1	1	1	1	1	1
PPP1R18	1	17.4374554033188	15.9313583471669	45.1392895030206	15.8898966470562	1	34.532757806762	24.2758322694504
PPP1R1A	1	1	1	1	1	1	1	1
PPP1R1B	1	1	1	1	1	1	1	1
PPP1R1C	1	1	1	1	1	1	1	1
PPP1R2	41.0665181901329	138.216257092046	53.0924907607202	204.101803405102	24.3596832742302	51.7987175873695	158.160520308549	85.8047348206023
PPP1R21	1	27.2932332123341	1	1	1	1	1	42.6047571400451
PPP1R26	1	1	1	1	1	1	1	1
PPP1R27	1	1	1	1	1	1	1	1
PPP1R2P3	1	1	1	1	1	1	1	1
PPP1R2P9	1	1	1	1	1	1	1	1
PPP1R32	1	1	1	1	1	1	1	1
PPP1R35	1	1	1	1	1	1	1	1
PPP1R36	1	1	1	1	1	1	1	1
PPP1R37	1	1	1	1	1	1	1	1
PPP1R3A	1	1	1	1	1	1	1	1
PPP1R3B	14.217442201774	1	1	16.8116903916046	1	1	20.5678396857275	22.5780813367587
PPP1R3C	1	1	19.3524588909007	1	1	1	1	1
PPP1R3D	1	1	1	1	1	1	1	1
PPP1R3E	1	1	1	1	1	1	1	1
PPP1R3F	1	1	1	1	1	1	1	1
PPP1R3G	1	1	1	1	1	1	1	1
PPP1R42	1	1	1	1	1	1	1	1
PPP1R7	68.7030447345819	93.8219224981772	178.83370077822	82.6353871766433	1	75.4164774671642	145.350091259705	1
PPP1R8	1	1	1	1	1	1	1	1
PPP1R9A	1	1	1	1	1	1	1	1
PPP1R9B	1	1	1	1	1	1	1	1
PPP2CA	116.954195864468	127.161264780813	150.330267983296	128.244470440442	89.2707567073426	100.141036681182	191.245952318981	99.1995419411457
PPP2CB	19.5151881154385	53.6901629273995	12.7035598242358	1	1	1	1	1
PPP2R1A	175.047945605232	366.094391862396	234.190074308584	214.626928866719	195.112258230727	132.762279660343	231.106515982818	179.516019962428
PPP2R1B	20.1303866949022	1	20.9363966572064	1	1	1	40.8399779082058	1
PPP2R2A	1	1	14.2491807468688	1	1	1	1	1
PPP2R2B	1	1	1	1	76.1024227424574	1	1	1
PPP2R2B.IT1	1	1	1	1	1	1	1	1
PPP2R2C	1	1	1	1	1	1	1	1
PPP2R2D	1	1	1	1	1	1	1	1
PPP2R3A	1	1	18.3324869037361	1	1	1	1	1
PPP2R3B	1	1	1	1	1	1	1	1
PPP2R3C	36.8734400985287	39.5407905295632	49.7084110883623	55.8154714661962	1	71.4422108206	53.6889919924115	1
PPP2R4	27.7308137305133	61.1537002133344	34.0472333661658	1	33.5078126952718	48.8167968442656	35.2046697613164	1
PPP2R5A	1	1	1	1	1	1	1	1
PPP2R5B	1	1	1	1	1	1	1	1
PPP2R5C	39.7603007341451	117.629476657363	133.692805739428	244.660518360246	166.822256694179	37.5479003673855	236.890201822243	78.5327025419464
PPP2R5D	50.5509069852781	49.6970524062433	45.1639630742756	65.1251014550406	16.4566366162252	31.296692816872	66.3568045260622	1
PPP2R5E	1	1	20.3022911257095	1	1	1	1	1
PPP3CA	18.902687728153	133.227849803325	55.2545970677195	24.6802333670381	31.8678654874106	34.4822358459431	1	33.9579239766303
PPP3CB	1	1	1	1	1	1	1	1
PPP3CC	19.7232711346731	1	28.4598976310971	85.4336416318623	166.534007742149	1	48.9199815402567	71.1252002382137
PPP3R1	1	1	15.5660045475148	1	1	1	1	1
PPP3R2	1	1	1	1	1	1	1	1
PPP4C	71.3721314112112	102.020540140206	137.696944796044	98.3559233325931	340.417614791614	102.038673157583	96.8732723327513	97.5489575181859
PPP4R1	1	49.224927388089	32.2149173671643	1	1	1	1	1
PPP4R1L	1	1	1	1	1	1	1	1
PPP4R2	21.8851774812682	27.5910881089862	35.5002544759866	1	12.6983600524549	1	1	1
PPP4R4	1	1	1	1	1	1	1	1
PPP5C	38.7464934610501	43.3294897444155	55.5613946889072	57.6080309095297	1	1	48.9855135357121	1
PPP5D1	1	1	1	1	1	1	1	1
PPP6C	25.5789702944953	41.1038154793086	39.7370091874817	54.3641965687586	73.077754201148	16.4427860042574	55.4284597579608	41.9554957481153
PPP6R1	15.9966676085659	1	1	105.514052650251	82.8801630209233	1	1	50.0636502231589
PPP6R2	25.5242611805669	1	29.8564759845114	45.3541029523898	1	26.7341106725075	46.7429938476224	1
PPP6R3	34.6371840911989	112.144589478892	49.9560793597016	57.4221413104605	72.9793888075457	22.8266231868039	77.753872478789	68.3058424008415
PPRC1	17.9599156374422	1	16.1880429404453	1	1	1	1	1
PPT1	295.100426223052	228.041433520581	108.882229643901	161.135567683176	82.1113410382471	382.249750132455	103.948024926749	86.176914443003
PPT2	107.43412991128	35.0498705694289	29.1514441985625	1	1	1	1	1
PPT2.EGFL8	19.5579684663689	1	1	1	1	1	1	1
PPTC7	1	1	1	1	1	1	1	1
PPWD1	36.7124142646585	44.3769637167172	24.2776112503941	70.404047174056	83.1533158749284	25.5638038944983	113.328065779355	62.9062606540766
PPY	1	1	1	1	1	1	1	1
PPY2	1	1	1	1	1	1	1	1
PPYR1	1	1	1	1	1	1	1	1
PQBP1	79.2708400751334	70.2567652166116	67.7138821538201	131.369114734594	255.538667988069	70.5127286885234	121.432159767864	78.2027854655479
PQLC1	1	1	1	1	1	1	1	1
PQLC2	43.8417996754578	23.2988479217446	72.9938618501671	38.9279153709884	32.2114884701712	15.488591718415	32.2579965881862	40.8510612263674
PQLC3	28.8032791774151	172.864432394925	48.6140120574582	121.112901608812	19.7957218886832	93.9243969474427	1	1
PRAC	1	1	1	1	1	1	1	1
PRADC1	22.5683420960189	1	44.172631886802	1	1	1	1	1
PRAF2	49.464064577838	74.5437940246237	59.2788768028044	71.9859374261515	37.7369060385949	1	1	1
PRAM1	1	1	1	1	1	22.703687677579	1	1
PRAME	1235.63722095481	1	1	1	1	50.4474489892623	1	1
PRAMEF1	1	1	1	1	1	1	1	1
PRAMEF10	1	1	1	1	1	1	1	1
PRAMEF11	1	1	1	1	1	1	1	1
PRAMEF12	1	1	1	1	1	1	1	1
PRAMEF13	1	1	1	1	1	1	1	1
PRAMEF14	1	1	1	1	1	1	1	1
PRAMEF15	1	1	1	1	1	1	1	1
PRAMEF16	1	1	1	1	1	1	1	1
PRAMEF17	1	1	1	1	1	1	1	1
PRAMEF18	1	1	1	1	1	1	1	1
PRAMEF19	1	1	1	1	1	1	1	1
PRAMEF2	1	1	1	1	1	1	1	1
PRAMEF20	1	1	1	1	1	1	1	1
PRAMEF21	1	1	1	1	1	1	1	1
PRAMEF22	1	1	1	1	1	1	1	1
PRAMEF3	1	1	1	1	1	1	1	1
PRAMEF4	1	1	1	1	1	1	1	1
PRAMEF5	1	1	1	1	1	1	1	1
PRAMEF6	1	1	1	1	1	1	1	1
PRAMEF7	1	1	1	1	1	1	1	1
PRAMEF8	1	1	1	1	1	1	1	1
PRAMEF9	1	1	1	1	1	1	1	1
PRAP1	1	1	1	1	1	1	1	1
PRB1	1	1	1	1	1	1	1	1
PRB2	1	1	1	1	1	1	1	1
PRB3	1	1	1	1	1	1	1	1
PRB4	1	1	1	1	1	1	1	1
PRC1	1	1	59.7099021782928	1	1	1	1	1
PRCC	26.2881833429259	1	41.6952989816434	26.4064567923478	29.4004233585232	1	46.8452170575725	1
PRCD	1	1	1	1	1	1	1	1
PRCP	61.5083219192981	1095.91060187747	98.0335362392941	1	1	139.020251591366	1	53.7001893709331
PRDM1	1	1	1	257.629320595469	94.1231046745676	15.2713086761316	155.503709800848	36.8013847002012
PRDM10	1	1	1	1	1	1	1	1
PRDM11	1	1	1	1	1	1	1	1
PRDM12	1	1	1	1	1	1	1	1
PRDM13	1	1	1	1	1	1	1	1
