"","Gene","test.type","p_value","log2.mean.Cluster_Other","log2.mean.Inhib","log2fold_change","Auc"
"287","ENSG00000112773","hurdle",4.65953632534031e-111,-2.41839,-1.4629,0.95549,0.527
"286","ENSG00000112562","hurdle",2.38033575659341e-122,-2.677996,-1.996901,0.681095,0.527
"1102","ENSG00000188916","hurdle",3.36505761747544e-66,-2.026696,-1.470466,0.55623,0.526
"1079","ENSG00000186470","hurdle",3.71584161569613e-130,-2.981929,-2.427861,0.554068,0.526
"769","ENSG00000162873","hurdle",4.91206495641449e-90,-2.588464,-2.069459,0.519005,0.526
"627","ENSG00000147571","hurdle",1.79753288896996e-150,-2.61568,-1.488277,1.127403,0.526
"355","ENSG00000120903","hurdle",4.24457851927037e-281,-3.231663,-2.16561,1.066053,0.526
"337","ENSG00000118432","hurdle",3.75434380909456e-39,-0.2006058,0.9127241,1.1133299,0.526
"304","ENSG00000115155","hurdle",4.57420058552794e-158,-2.959499,-2.137232,0.822267,0.526
"1275","ENSG00000248757","hurdle",8.35259725470433e-174,-3.11883,-2.48729,0.63154,0.525
"1132","ENSG00000197299","hurdle",1.47371905648679e-127,-2.707387,-1.896904,0.810483,0.525
"826","ENSG00000165895","hurdle",7.70313131973206e-51,-1.2173253,-0.6196545,0.5976708,0.525
"453","ENSG00000133110","hurdle",2.74380359728153e-167,-2.584073,-1.704483,0.87959,0.525
"203","ENSG00000102996","hurdle",4.44030844461408e-98,-2.846802,-2.340097,0.506705,0.525
"914","ENSG00000171551","hurdle",1.74564452870372e-307,-3.298905,-2.614037,0.684868,0.524
"761","ENSG00000162494","hurdle",7.28660992263201e-249,-3.239448,-2.3368,0.902648,0.524
"210","ENSG00000103742","hurdle",6.6704420423887e-93,-2.767813,-2.210759,0.557054,0.524
"937","ENSG00000173404","hurdle",1.85061268842186e-115,-3.025272,-2.510872,0.5144,0.523
"841","ENSG00000166863","hurdle",2.89693641871683e-236,-3.152639,-1.942274,1.210365,0.523
"213","ENSG00000104332","hurdle",5.95920954704013e-156,-2.765001,-1.601996,1.163005,0.523
"179","ENSG00000101230","hurdle",3.11630883769632e-110,-2.923357,-2.337459,0.585898,0.523
"985","ENSG00000179348","hurdle",3.80834538286672e-162,-3.139412,-2.635748,0.503664,0.522
"760","ENSG00000162458","hurdle",6.80219929021865e-106,-2.976414,-2.445505,0.530909,0.522
"395","ENSG00000125355","hurdle",8.97682326615752e-141,-3.060643,-2.343401,0.717242,0.522
"291","ENSG00000113389","hurdle",1.05758338107187e-199,-3.200935,-2.336142,0.864793,0.522
"282","ENSG00000112414","hurdle",6.84417497488686e-126,-2.9159,-2.029527,0.886373,0.522
"1336","ENSG00000286778","hurdle",3.38445479989654e-128,-2.552583,-1.35226,1.200323,0.521
"1333","ENSG00000286330","hurdle",1.79664981654473e-88,-2.887392,-2.369436,0.517956,0.521
"1284","ENSG00000251031","hurdle",4.99415552655133e-199,-1.4291368,0.5321413,1.9612781,0.521
"1246","ENSG00000237412","hurdle",3.15155542178019e-215,-3.274089,-2.761816,0.512273,0.521
"838","ENSG00000166426","hurdle",9.46215339105722e-132,-3.138572,-2.630088,0.508484,0.521
"533","ENSG00000140368","hurdle",8.24852323193468e-133,-3.128528,-2.615634,0.512894,0.521
"311","ENSG00000115844","hurdle",6.27944173482072e-261,-3.299844,-2.75476,0.545084,0.521
"1113","ENSG00000196159","hurdle",4.66125227075261e-85,-1.840412,-1.133996,0.706416,0.52
"400","ENSG00000126010","hurdle",3.76517832648192e-189,-3.243658,-2.531828,0.71183,0.52
"1327","ENSG00000274996","hurdle",7.19319759593507e-174,-3.237048,-2.65779,0.579258,0.519
"1184","ENSG00000211772","hurdle",4.02108785002079e-120,-3.106456,-2.559226,0.54723,0.519
"858","ENSG00000168743","hurdle",2.67191093551903e-75,-2.685952,-1.902254,0.783698,0.519
"555","ENSG00000143248","hurdle",1.7907484496169e-164,-1.08829363,-0.04990787,1.03838576,0.519
"3","ENSG00000002745","hurdle",3.26132734464592e-217,-3.279018,-2.548509,0.730509,0.519
"1166","ENSG00000203805","hurdle",3.19560087373475e-53,-2.102218,-1.494875,0.607343,0.518
"876","ENSG00000169282","hurdle",1.91704313403169e-123,-1.1581626,-0.5607824,0.5973802,0.518
"1097","ENSG00000188729","hurdle",6.72494496708649e-116,-2.841779,-1.701088,1.140691,0.517
"610","ENSG00000146477","hurdle",8.04407537236983e-114,-2.787213,-1.764781,1.022432,0.517
"855","ENSG00000168079","hurdle",1.36321708115954e-145,-3.257273,-2.561533,0.69574,0.515
"133","ENSG00000087494","hurdle",6.8555701488461e-85,-3.028381,-2.44906,0.579321,0.515
"1283","ENSG00000250842","hurdle",1.49178211827948e-198,-2.498225,-1.173145,1.32508,0.514
"988","ENSG00000179520","hurdle",2.40387061024026e-81,-3.021395,-2.479271,0.542124,0.514
"669","ENSG00000151617","hurdle",1.73569466863085e-37,-2.469945,-1.878573,0.591372,0.514
"121","ENSG00000083857","hurdle",2.93090974238469e-52,-1.4625665,-0.9319653,0.5306012,0.514
"1340","ENSG00000287550","hurdle",1.98266723526043e-49,-2.868927,-2.276188,0.592739,0.513
"1007","ENSG00000181195","hurdle",4.25219468690117e-72,-3.042456,-2.348039,0.694417,0.513
"696","ENSG00000154175","hurdle",1.65217809389816e-62,-2.472766,-1.297722,1.175044,0.512
"1008","ENSG00000181234","hurdle",2.07744967805748e-240,0.5369954,1.6405287,1.1035333,0.511
"679","ENSG00000152595","hurdle",1.83429607665492e-130,-3.184656,-1.763896,1.42076,0.511
"54","ENSG00000053747","hurdle",9.89134792614175e-68,-1.900032,-1.156195,0.743837,0.511
"25","ENSG00000011201","hurdle",3.73302542349416e-136,-1.5884638,-0.7193661,0.8690977,0.511
"936","ENSG00000173376","hurdle",8.96128505938384e-96,-3.258489,-2.574675,0.683814,0.51
"866","ENSG00000168952","hurdle",5.40833213143205e-187,0.4320171,1.0231285,0.5911114,0.505
"192","ENSG00000101974","hurdle",1.30641895231824e-58,-1.883164,-1.378118,0.505046,0.505
"1239","ENSG00000235665","hurdle",1.02937672532633e-142,-2.298905,-1.655612,0.643293,0.499
"522","ENSG00000138741","hurdle",2.06456574223128e-76,-1.4266562,-0.4845693,0.9420869,0.499
"1012","ENSG00000181804","hurdle",7.33421356270195e-110,0.5202241,1.3393533,0.8191292,0.496
"373","ENSG00000122585","hurdle",1.3221834705127e-73,-1.8956486,0.3075641,2.2032127,0.486
"1077","ENSG00000186314","hurdle",2.13387487326547e-155,0.07787869,1.35156274,1.27368405,0.476
