SAMPLE_ID,Dataset,BrNum,pos,library_prep,cell_type,prop,method,marker,Sample,RNAscope_prop,library_type,rna_extract,library_combo
2107UNHS-0293_Br6432_Ant_Nuc,2107UNHS-0293,Br6432,Ant,Nuc,Excit,0.231343265880146,BayesPrism,MeanRatio_top25,Br6432_ant,NA,RiboZeroGold,Nuc,RiboZeroGold_Nuc
2107UNHS-0293_Br6432_Ant_Nuc,2107UNHS-0293,Br6432,Ant,Nuc,Astro,0.12840463871960686,BayesPrism,MeanRatio_top25,Br6432_ant,NA,RiboZeroGold,Nuc,RiboZeroGold_Nuc
2107UNHS-0293_Br6432_Ant_Nuc,2107UNHS-0293,Br6432,Ant,Nuc,EndoMural,0.23745105213055193,BayesPrism,MeanRatio_top25,Br6432_ant,NA,RiboZeroGold,Nuc,RiboZeroGold_Nuc
2107UNHS-0293_Br6432_Ant_Nuc,2107UNHS-0293,Br6432,Ant,Nuc,Micro,0.048210604501041227,BayesPrism,MeanRatio_top25,Br6432_ant,NA,RiboZeroGold,Nuc,RiboZeroGold_Nuc
2107UNHS-0293_Br6432_Mid_Bulk,2107UNHS-0293,Br6432,Mid,Bulk,Inhib,0.15365912281675217,BayesPrism,MeanRatio_top25,Br6432_mid,NA,RiboZeroGold,Total,RiboZeroGold_Total
2107UNHS-0293_Br6432_Mid_Bulk,2107UNHS-0293,Br6432,Mid,Bulk,Oligo,0.056075467157379356,BayesPrism,MeanRatio_top25,Br6432_mid,NA,RiboZeroGold,Total,RiboZeroGold_Total
2107UNHS-0293_Br6432_Mid_Bulk,2107UNHS-0293,Br6432,Mid,Bulk,OPC,0.13103912820711436,BayesPrism,MeanRatio_top25,Br6432_mid,NA,RiboZeroGold,Total,RiboZeroGold_Total
2107UNHS-0293_Br6432_Mid_Bulk,2107UNHS-0293,Br6432,Mid,Bulk,Excit,0.1873294060101168,BayesPrism,MeanRatio_top25,Br6432_mid,NA,RiboZeroGold,Total,RiboZeroGold_Total
2107UNHS-0293_Br6432_Mid_Bulk,2107UNHS-0293,Br6432,Mid,Bulk,Astro,0.16865585601953684,BayesPrism,MeanRatio_top25,Br6432_mid,NA,RiboZeroGold,Total,RiboZeroGold_Total
2107UNHS-0293_Br6432_Mid_Bulk,2107UNHS-0293,Br6432,Mid,Bulk,EndoMural,0.23044758865446538,BayesPrism,MeanRatio_top25,Br6432_mid,NA,RiboZeroGold,Total,RiboZeroGold_Total
2107UNHS-0293_Br6432_Mid_Bulk,2107UNHS-0293,Br6432,Mid,Bulk,Micro,0.07279343113463517,BayesPrism,MeanRatio_top25,Br6432_mid,NA,RiboZeroGold,Total,RiboZeroGold_Total
2107UNHS-0293_Br6432_Mid_Cyto,2107UNHS-0293,Br6432,Mid,Cyto,Inhib,0.19745583617934137,BayesPrism,MeanRatio_top25,Br6432_mid,NA,RiboZeroGold,Cyto,RiboZeroGold_Cyto
2107UNHS-0293_Br6432_Mid_Cyto,2107UNHS-0293,Br6432,Mid,Cyto,Oligo,0.02417568893400926,BayesPrism,MeanRatio_top25,Br6432_mid,NA,RiboZeroGold,Cyto,RiboZeroGold_Cyto
2107UNHS-0293_Br6432_Mid_Cyto,2107UNHS-0293,Br6432,Mid,Cyto,OPC,0.12562702386078778,BayesPrism,MeanRatio_top25,Br6432_mid,NA,RiboZeroGold,Cyto,RiboZeroGold_Cyto
2107UNHS-0293_Br6432_Mid_Cyto,2107UNHS-0293,Br6432,Mid,Cyto,Excit,0.17936053474372562,BayesPrism,MeanRatio_top25,Br6432_mid,NA,RiboZeroGold,Cyto,RiboZeroGold_Cyto
2107UNHS-0293_Br6432_Mid_Cyto,2107UNHS-0293,Br6432,Mid,Cyto,Astro,0.16937492620736777,BayesPrism,MeanRatio_top25,Br6432_mid,NA,RiboZeroGold,Cyto,RiboZeroGold_Cyto
2107UNHS-0293_Br6432_Mid_Cyto,2107UNHS-0293,Br6432,Mid,Cyto,EndoMural,0.22729039278277333,BayesPrism,MeanRatio_top25,Br6432_mid,NA,RiboZeroGold,Cyto,RiboZeroGold_Cyto
2107UNHS-0293_Br6432_Mid_Cyto,2107UNHS-0293,Br6432,Mid,Cyto,Micro,0.07671559729199467,BayesPrism,MeanRatio_top25,Br6432_mid,NA,RiboZeroGold,Cyto,RiboZeroGold_Cyto
2107UNHS-0293_Br6432_Mid_Nuc,2107UNHS-0293,Br6432,Mid,Nuc,Inhib,0.14475127494727083,BayesPrism,MeanRatio_top25,Br6432_mid,NA,RiboZeroGold,Nuc,RiboZeroGold_Nuc
2107UNHS-0293_Br6432_Mid_Nuc,2107UNHS-0293,Br6432,Mid,Nuc,Oligo,0.047578592699385504,BayesPrism,MeanRatio_top25,Br6432_mid,NA,RiboZeroGold,Nuc,RiboZeroGold_Nuc
2107UNHS-0293_Br6432_Mid_Nuc,2107UNHS-0293,Br6432,Mid,Nuc,OPC,0.12047739915615621,BayesPrism,MeanRatio_top25,Br6432_mid,NA,RiboZeroGold,Nuc,RiboZeroGold_Nuc
2107UNHS-0293_Br6432_Mid_Nuc,2107UNHS-0293,Br6432,Mid,Nuc,Excit,0.21155820668239805,BayesPrism,MeanRatio_top25,Br6432_mid,NA,RiboZeroGold,Nuc,RiboZeroGold_Nuc
2107UNHS-0293_Br6432_Mid_Nuc,2107UNHS-0293,Br6432,Mid,Nuc,Astro,0.15596165239853088,BayesPrism,MeanRatio_top25,Br6432_mid,NA,RiboZeroGold,Nuc,RiboZeroGold_Nuc
2107UNHS-0293_Br6432_Mid_Nuc,2107UNHS-0293,Br6432,Mid,Nuc,EndoMural,0.25242611649857644,BayesPrism,MeanRatio_top25,Br6432_mid,NA,RiboZeroGold,Nuc,RiboZeroGold_Nuc
2107UNHS-0293_Br6432_Mid_Nuc,2107UNHS-0293,Br6432,Mid,Nuc,Micro,0.06724675761768226,BayesPrism,MeanRatio_top25,Br6432_mid,NA,RiboZeroGold,Nuc,RiboZeroGold_Nuc
2107UNHS-0293_Br6471_Ant_Bulk,2107UNHS-0293,Br6471,Ant,Bulk,Inhib,0.19615583587362412,BayesPrism,MeanRatio_top25,Br6471_ant,NA,RiboZeroGold,Total,RiboZeroGold_Total
2107UNHS-0293_Br6471_Ant_Bulk,2107UNHS-0293,Br6471,Ant,Bulk,Oligo,0.14088088136078702,BayesPrism,MeanRatio_top25,Br6471_ant,NA,RiboZeroGold,Total,RiboZeroGold_Total
2107UNHS-0293_Br6471_Ant_Bulk,2107UNHS-0293,Br6471,Ant,Bulk,OPC,0.06814723007119995,BayesPrism,MeanRatio_top25,Br6471_ant,NA,RiboZeroGold,Total,RiboZeroGold_Total
2107UNHS-0293_Br6471_Ant_Bulk,2107UNHS-0293,Br6471,Ant,Bulk,Excit,0.1966179000865538,BayesPrism,MeanRatio_top25,Br6471_ant,NA,RiboZeroGold,Total,RiboZeroGold_Total
2107UNHS-0293_Br6471_Ant_Bulk,2107UNHS-0293,Br6471,Ant,Bulk,Astro,0.10802047619858658,BayesPrism,MeanRatio_top25,Br6471_ant,NA,RiboZeroGold,Total,RiboZeroGold_Total
2107UNHS-0293_Br6471_Ant_Bulk,2107UNHS-0293,Br6471,Ant,Bulk,EndoMural,0.23977427702229345,BayesPrism,MeanRatio_top25,Br6471_ant,NA,RiboZeroGold,Total,RiboZeroGold_Total
2107UNHS-0293_Br6471_Ant_Bulk,2107UNHS-0293,Br6471,Ant,Bulk,Micro,0.05040339938695534,BayesPrism,MeanRatio_top25,Br6471_ant,NA,RiboZeroGold,Total,RiboZeroGold_Total
2107UNHS-0293_Br6471_Ant_Cyto,2107UNHS-0293,Br6471,Ant,Cyto,Inhib,0.19936851167737116,BayesPrism,MeanRatio_top25,Br6471_ant,NA,RiboZeroGold,Cyto,RiboZeroGold_Cyto
2107UNHS-0293_Br6471_Ant_Cyto,2107UNHS-0293,Br6471,Ant,Cyto,Oligo,0.12072046035925155,BayesPrism,MeanRatio_top25,Br6471_ant,NA,RiboZeroGold,Cyto,RiboZeroGold_Cyto
2107UNHS-0293_Br6471_Ant_Cyto,2107UNHS-0293,Br6471,Ant,Cyto,OPC,0.07281389685322344,BayesPrism,MeanRatio_top25,Br6471_ant,NA,RiboZeroGold,Cyto,RiboZeroGold_Cyto
2107UNHS-0293_Br6471_Ant_Cyto,2107UNHS-0293,Br6471,Ant,Cyto,Excit,0.18155646540827222,BayesPrism,MeanRatio_top25,Br6471_ant,NA,RiboZeroGold,Cyto,RiboZeroGold_Cyto
2107UNHS-0293_Br6471_Ant_Cyto,2107UNHS-0293,Br6471,Ant,Cyto,Astro,0.13162229541207,BayesPrism,MeanRatio_top25,Br6471_ant,NA,RiboZeroGold,Cyto,RiboZeroGold_Cyto
2107UNHS-0293_Br6471_Ant_Cyto,2107UNHS-0293,Br6471,Ant,Cyto,EndoMural,0.2186264682156495,BayesPrism,MeanRatio_top25,Br6471_ant,NA,RiboZeroGold,Cyto,RiboZeroGold_Cyto
2107UNHS-0293_Br6471_Ant_Cyto,2107UNHS-0293,Br6471,Ant,Cyto,Micro,0.07529190207416218,BayesPrism,MeanRatio_top25,Br6471_ant,NA,RiboZeroGold,Cyto,RiboZeroGold_Cyto
2107UNHS-0293_Br6471_Ant_Nuc,2107UNHS-0293,Br6471,Ant,Nuc,Inhib,0.2172942400594231,BayesPrism,MeanRatio_top25,Br6471_ant,NA,RiboZeroGold,Nuc,RiboZeroGold_Nuc
2107UNHS-0293_Br6471_Ant_Nuc,2107UNHS-0293,Br6471,Ant,Nuc,Oligo,0.13536117238642364,BayesPrism,MeanRatio_top25,Br6471_ant,NA,RiboZeroGold,Nuc,RiboZeroGold_Nuc
2107UNHS-0293_Br6471_Ant_Nuc,2107UNHS-0293,Br6471,Ant,Nuc,OPC,0.0679114301922458,BayesPrism,MeanRatio_top25,Br6471_ant,NA,RiboZeroGold,Nuc,RiboZeroGold_Nuc
2107UNHS-0293_Br6471_Ant_Nuc,2107UNHS-0293,Br6471,Ant,Nuc,Excit,0.18088588086903457,BayesPrism,MeanRatio_top25,Br6471_ant,NA,RiboZeroGold,Nuc,RiboZeroGold_Nuc
2107UNHS-0293_Br6471_Ant_Nuc,2107UNHS-0293,Br6471,Ant,Nuc,Astro,0.08811202206782198,BayesPrism,MeanRatio_top25,Br6471_ant,NA,RiboZeroGold,Nuc,RiboZeroGold_Nuc
2107UNHS-0293_Br6471_Ant_Nuc,2107UNHS-0293,Br6471,Ant,Nuc,EndoMural,0.27223620694246187,BayesPrism,MeanRatio_top25,Br6471_ant,NA,RiboZeroGold,Nuc,RiboZeroGold_Nuc
2107UNHS-0293_Br6471_Ant_Nuc,2107UNHS-0293,Br6471,Ant,Nuc,Micro,0.03819904748258893,BayesPrism,MeanRatio_top25,Br6471_ant,NA,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000904_Br2720_Post_Bulk,AN00000904,Br2720,Post,Bulk,Inhib,0.33013587046183057,BayesPrism,MeanRatio_top25,Br2720_post,0.08547811903906229,polyA,Total,polyA_Total
AN00000904_Br2720_Post_Bulk,AN00000904,Br2720,Post,Bulk,Oligo,0.10752414635467637,BayesPrism,MeanRatio_top25,Br2720_post,0.12323915532713764,polyA,Total,polyA_Total
AN00000904_Br2720_Post_Bulk,AN00000904,Br2720,Post,Bulk,OPC,0.11559426715054835,BayesPrism,MeanRatio_top25,Br2720_post,NA,polyA,Total,polyA_Total
AN00000904_Br2720_Post_Bulk,AN00000904,Br2720,Post,Bulk,Excit,0.16592420510905861,BayesPrism,MeanRatio_top25,Br2720_post,0.23132639203259395,polyA,Total,polyA_Total
AN00000904_Br2720_Post_Bulk,AN00000904,Br2720,Post,Bulk,Astro,0.011249338007941213,BayesPrism,MeanRatio_top25,Br2720_post,0.09357808310065518,polyA,Total,polyA_Total
AN00000904_Br2720_Post_Bulk,AN00000904,Br2720,Post,Bulk,EndoMural,0.2328709570383121,BayesPrism,MeanRatio_top25,Br2720_post,NA,polyA,Total,polyA_Total
AN00000904_Br2720_Post_Bulk,AN00000904,Br2720,Post,Bulk,Micro,0.0367012158776327,BayesPrism,MeanRatio_top25,Br2720_post,0.037706707852901235,polyA,Total,polyA_Total
AN00000904_Br2720_Post_Cyto,AN00000904,Br2720,Post,Cyto,Inhib,0.29575871326144865,BayesPrism,MeanRatio_top25,Br2720_post,0.08547811903906229,polyA,Cyto,polyA_Cyto
AN00000904_Br2720_Post_Cyto,AN00000904,Br2720,Post,Cyto,Oligo,0.11786908521540286,BayesPrism,MeanRatio_top25,Br2720_post,0.12323915532713764,polyA,Cyto,polyA_Cyto
AN00000904_Br2720_Post_Cyto,AN00000904,Br2720,Post,Cyto,OPC,0.15960227962154047,BayesPrism,MeanRatio_top25,Br2720_post,NA,polyA,Cyto,polyA_Cyto
AN00000904_Br2720_Post_Cyto,AN00000904,Br2720,Post,Cyto,Excit,0.07162490657678951,BayesPrism,MeanRatio_top25,Br2720_post,0.23132639203259395,polyA,Cyto,polyA_Cyto
AN00000904_Br2720_Post_Cyto,AN00000904,Br2720,Post,Cyto,Astro,0.04208702253877542,BayesPrism,MeanRatio_top25,Br2720_post,0.09357808310065518,polyA,Cyto,polyA_Cyto
AN00000904_Br2720_Post_Cyto,AN00000904,Br2720,Post,Cyto,EndoMural,0.2570093544599155,BayesPrism,MeanRatio_top25,Br2720_post,NA,polyA,Cyto,polyA_Cyto
AN00000904_Br2720_Post_Cyto,AN00000904,Br2720,Post,Cyto,Micro,0.05604863832612758,BayesPrism,MeanRatio_top25,Br2720_post,0.037706707852901235,polyA,Cyto,polyA_Cyto
AN00000904_Br2720_Post_Nuc,AN00000904,Br2720,Post,Nuc,Inhib,0.3556016326329611,BayesPrism,MeanRatio_top25,Br2720_post,0.08547811903906229,polyA,Nuc,polyA_Nuc
AN00000904_Br2720_Post_Nuc,AN00000904,Br2720,Post,Nuc,Oligo,0.056195130023545,BayesPrism,MeanRatio_top25,Br2720_post,0.12323915532713764,polyA,Nuc,polyA_Nuc
AN00000904_Br2720_Post_Nuc,AN00000904,Br2720,Post,Nuc,OPC,0.1541097136615944,BayesPrism,MeanRatio_top25,Br2720_post,NA,polyA,Nuc,polyA_Nuc
AN00000904_Br2720_Post_Nuc,AN00000904,Br2720,Post,Nuc,Excit,0.07234371058914471,BayesPrism,MeanRatio_top25,Br2720_post,0.23132639203259395,polyA,Nuc,polyA_Nuc
AN00000904_Br2720_Post_Nuc,AN00000904,Br2720,Post,Nuc,Astro,0.02416248899718591,BayesPrism,MeanRatio_top25,Br2720_post,0.09357808310065518,polyA,Nuc,polyA_Nuc
AN00000904_Br2720_Post_Nuc,AN00000904,Br2720,Post,Nuc,EndoMural,0.31250985235293594,BayesPrism,MeanRatio_top25,Br2720_post,NA,polyA,Nuc,polyA_Nuc
AN00000904_Br2720_Post_Nuc,AN00000904,Br2720,Post,Nuc,Micro,0.025077471742633004,BayesPrism,MeanRatio_top25,Br2720_post,0.037706707852901235,polyA,Nuc,polyA_Nuc
AN00000904_Br2743_Ant_Bulk,AN00000904,Br2743,Ant,Bulk,Inhib,0.2772580275757438,BayesPrism,MeanRatio_top25,Br2743_ant,0.051322953150466415,polyA,Total,polyA_Total
AN00000904_Br2743_Ant_Bulk,AN00000904,Br2743,Ant,Bulk,Oligo,0.20817545953894906,BayesPrism,MeanRatio_top25,Br2743_ant,0.10969397986604099,polyA,Total,polyA_Total
AN00000904_Br2743_Ant_Bulk,AN00000904,Br2743,Ant,Bulk,OPC,0.1438230155198086,BayesPrism,MeanRatio_top25,Br2743_ant,NA,polyA,Total,polyA_Total
AN00000904_Br2743_Ant_Bulk,AN00000904,Br2743,Ant,Bulk,Excit,0.17946487124964505,BayesPrism,MeanRatio_top25,Br2743_ant,0.1719408013476116,polyA,Total,polyA_Total
AN00000904_Br2743_Ant_Bulk,AN00000904,Br2743,Ant,Bulk,Astro,0.024038161456438924,BayesPrism,MeanRatio_top25,Br2743_ant,0.5187432812012345,polyA,Total,polyA_Total
AN00000904_Br2743_Ant_Bulk,AN00000904,Br2743,Ant,Bulk,EndoMural,0.14870241955313568,BayesPrism,MeanRatio_top25,Br2743_ant,NA,polyA,Total,polyA_Total
AN00000904_Br2743_Ant_Bulk,AN00000904,Br2743,Ant,Bulk,Micro,0.01853804510627885,BayesPrism,MeanRatio_top25,Br2743_ant,0.06353026109974733,polyA,Total,polyA_Total
AN00000904_Br2743_Ant_Nuc,AN00000904,Br2743,Ant,Nuc,Inhib,0.22293887950259755,BayesPrism,MeanRatio_top25,Br2743_ant,0.051322953150466415,polyA,Nuc,polyA_Nuc
AN00000904_Br2743_Ant_Nuc,AN00000904,Br2743,Ant,Nuc,Oligo,0.08209922892424103,BayesPrism,MeanRatio_top25,Br2743_ant,0.10969397986604099,polyA,Nuc,polyA_Nuc
AN00000904_Br2743_Ant_Nuc,AN00000904,Br2743,Ant,Nuc,OPC,0.204301901511478,BayesPrism,MeanRatio_top25,Br2743_ant,NA,polyA,Nuc,polyA_Nuc
AN00000904_Br2743_Ant_Nuc,AN00000904,Br2743,Ant,Nuc,Excit,0.0635134247501445,BayesPrism,MeanRatio_top25,Br2743_ant,0.1719408013476116,polyA,Nuc,polyA_Nuc
AN00000904_Br2743_Ant_Nuc,AN00000904,Br2743,Ant,Nuc,Astro,0.03676951772137783,BayesPrism,MeanRatio_top25,Br2743_ant,0.5187432812012345,polyA,Nuc,polyA_Nuc
AN00000904_Br2743_Ant_Nuc,AN00000904,Br2743,Ant,Nuc,EndoMural,0.3799341213070826,BayesPrism,MeanRatio_top25,Br2743_ant,NA,polyA,Nuc,polyA_Nuc
AN00000904_Br2743_Ant_Nuc,AN00000904,Br2743,Ant,Nuc,Micro,0.01044292628307842,BayesPrism,MeanRatio_top25,Br2743_ant,0.06353026109974733,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Ant_Bulk,AN00000904,Br3942,Ant,Bulk,Inhib,0.24239213282690664,BayesPrism,MeanRatio_top25,Br3942_ant,0.14425171440096812,polyA,Total,polyA_Total
AN00000904_Br3942_Ant_Bulk,AN00000904,Br3942,Ant,Bulk,Oligo,0.05897839279290279,BayesPrism,MeanRatio_top25,Br3942_ant,NA,polyA,Total,polyA_Total
AN00000904_Br3942_Ant_Bulk,AN00000904,Br3942,Ant,Bulk,OPC,0.15178968852134603,BayesPrism,MeanRatio_top25,Br3942_ant,NA,polyA,Total,polyA_Total
AN00000904_Br3942_Ant_Bulk,AN00000904,Br3942,Ant,Bulk,Excit,0.17870697725162937,BayesPrism,MeanRatio_top25,Br3942_ant,NA,polyA,Total,polyA_Total
AN00000904_Br3942_Ant_Bulk,AN00000904,Br3942,Ant,Bulk,Astro,0.13267926549312226,BayesPrism,MeanRatio_top25,Br3942_ant,0.059580475998386444,polyA,Total,polyA_Total
AN00000904_Br3942_Ant_Bulk,AN00000904,Br3942,Ant,Bulk,EndoMural,0.21264530060923187,BayesPrism,MeanRatio_top25,Br3942_ant,NA,polyA,Total,polyA_Total
AN00000904_Br3942_Ant_Bulk,AN00000904,Br3942,Ant,Bulk,Micro,0.02280824250486096,BayesPrism,MeanRatio_top25,Br3942_ant,NA,polyA,Total,polyA_Total
AN00000904_Br3942_Ant_Cyto,AN00000904,Br3942,Ant,Cyto,Inhib,0.1090928278445666,BayesPrism,MeanRatio_top25,Br3942_ant,0.14425171440096812,polyA,Cyto,polyA_Cyto
AN00000904_Br3942_Ant_Cyto,AN00000904,Br3942,Ant,Cyto,Oligo,0.08192440477359884,BayesPrism,MeanRatio_top25,Br3942_ant,NA,polyA,Cyto,polyA_Cyto
AN00000904_Br3942_Ant_Cyto,AN00000904,Br3942,Ant,Cyto,OPC,0.14142493795897015,BayesPrism,MeanRatio_top25,Br3942_ant,NA,polyA,Cyto,polyA_Cyto
AN00000904_Br3942_Ant_Cyto,AN00000904,Br3942,Ant,Cyto,Excit,0.12747272191379655,BayesPrism,MeanRatio_top25,Br3942_ant,NA,polyA,Cyto,polyA_Cyto
AN00000904_Br3942_Ant_Cyto,AN00000904,Br3942,Ant,Cyto,Astro,0.22014710507917085,BayesPrism,MeanRatio_top25,Br3942_ant,0.059580475998386444,polyA,Cyto,polyA_Cyto
AN00000904_Br3942_Ant_Cyto,AN00000904,Br3942,Ant,Cyto,EndoMural,0.2460236815345937,BayesPrism,MeanRatio_top25,Br3942_ant,NA,polyA,Cyto,polyA_Cyto
AN00000904_Br3942_Ant_Cyto,AN00000904,Br3942,Ant,Cyto,Micro,0.07391432089530296,BayesPrism,MeanRatio_top25,Br3942_ant,NA,polyA,Cyto,polyA_Cyto
AN00000904_Br3942_Ant_Nuc,AN00000904,Br3942,Ant,Nuc,Inhib,0.26641663660060366,BayesPrism,MeanRatio_top25,Br3942_ant,0.14425171440096812,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Ant_Nuc,AN00000904,Br3942,Ant,Nuc,Oligo,0.0429103981785603,BayesPrism,MeanRatio_top25,Br3942_ant,NA,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Ant_Nuc,AN00000904,Br3942,Ant,Nuc,OPC,0.1838098250513137,BayesPrism,MeanRatio_top25,Br3942_ant,NA,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Ant_Nuc,AN00000904,Br3942,Ant,Nuc,Excit,0.09692257711721554,BayesPrism,MeanRatio_top25,Br3942_ant,NA,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Ant_Nuc,AN00000904,Br3942,Ant,Nuc,Astro,0.13489409345182435,BayesPrism,MeanRatio_top25,Br3942_ant,0.059580475998386444,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Ant_Nuc,AN00000904,Br3942,Ant,Nuc,EndoMural,0.25567110867923926,BayesPrism,MeanRatio_top25,Br3942_ant,NA,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Ant_Nuc,AN00000904,Br3942,Ant,Nuc,Micro,0.01937536092124301,BayesPrism,MeanRatio_top25,Br3942_ant,NA,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Mid_Bulk,AN00000904,Br3942,Mid,Bulk,Inhib,0.21509058024284786,BayesPrism,MeanRatio_top25,Br3942_mid,0.10981637360333103,polyA,Total,polyA_Total
AN00000904_Br3942_Mid_Bulk,AN00000904,Br3942,Mid,Bulk,Oligo,0.1342047468844819,BayesPrism,MeanRatio_top25,Br3942_mid,0.026938799517689616,polyA,Total,polyA_Total
AN00000904_Br3942_Mid_Bulk,AN00000904,Br3942,Mid,Bulk,OPC,0.14073398097296655,BayesPrism,MeanRatio_top25,Br3942_mid,NA,polyA,Total,polyA_Total
AN00000904_Br3942_Mid_Bulk,AN00000904,Br3942,Mid,Bulk,Excit,0.18005566099587542,BayesPrism,MeanRatio_top25,Br3942_mid,0.3129723847895774,polyA,Total,polyA_Total
AN00000904_Br3942_Mid_Bulk,AN00000904,Br3942,Mid,Bulk,Astro,0.0964183080866253,BayesPrism,MeanRatio_top25,Br3942_mid,0.06305604649072881,polyA,Total,polyA_Total
AN00000904_Br3942_Mid_Bulk,AN00000904,Br3942,Mid,Bulk,EndoMural,0.21640473193970786,BayesPrism,MeanRatio_top25,Br3942_mid,NA,polyA,Total,polyA_Total
AN00000904_Br3942_Mid_Bulk,AN00000904,Br3942,Mid,Bulk,Micro,0.017091990877495015,BayesPrism,MeanRatio_top25,Br3942_mid,0.009822662706231803,polyA,Total,polyA_Total
AN00000904_Br3942_Mid_Cyto,AN00000904,Br3942,Mid,Cyto,Inhib,0.1739014968134785,BayesPrism,MeanRatio_top25,Br3942_mid,0.10981637360333103,polyA,Cyto,polyA_Cyto
AN00000904_Br3942_Mid_Cyto,AN00000904,Br3942,Mid,Cyto,Oligo,0.14106694956870713,BayesPrism,MeanRatio_top25,Br3942_mid,0.026938799517689616,polyA,Cyto,polyA_Cyto
AN00000904_Br3942_Mid_Cyto,AN00000904,Br3942,Mid,Cyto,OPC,0.1142803307735107,BayesPrism,MeanRatio_top25,Br3942_mid,NA,polyA,Cyto,polyA_Cyto
AN00000904_Br3942_Mid_Cyto,AN00000904,Br3942,Mid,Cyto,Excit,0.08749804310168927,BayesPrism,MeanRatio_top25,Br3942_mid,0.3129723847895774,polyA,Cyto,polyA_Cyto
AN00000904_Br3942_Mid_Cyto,AN00000904,Br3942,Mid,Cyto,Astro,0.15890883091953745,BayesPrism,MeanRatio_top25,Br3942_mid,0.06305604649072881,polyA,Cyto,polyA_Cyto
AN00000904_Br3942_Mid_Cyto,AN00000904,Br3942,Mid,Cyto,EndoMural,0.27657599075868494,BayesPrism,MeanRatio_top25,Br3942_mid,NA,polyA,Cyto,polyA_Cyto
AN00000904_Br3942_Mid_Cyto,AN00000904,Br3942,Mid,Cyto,Micro,0.0477683580643922,BayesPrism,MeanRatio_top25,Br3942_mid,0.009822662706231803,polyA,Cyto,polyA_Cyto
AN00000904_Br3942_Mid_Nuc,AN00000904,Br3942,Mid,Nuc,Inhib,0.24340027030160025,BayesPrism,MeanRatio_top25,Br3942_mid,0.10981637360333103,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Mid_Nuc,AN00000904,Br3942,Mid,Nuc,Oligo,0.120035743631946,BayesPrism,MeanRatio_top25,Br3942_mid,0.026938799517689616,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Mid_Nuc,AN00000904,Br3942,Mid,Nuc,OPC,0.16263035308159918,BayesPrism,MeanRatio_top25,Br3942_mid,NA,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Mid_Nuc,AN00000904,Br3942,Mid,Nuc,Excit,0.08027245691328451,BayesPrism,MeanRatio_top25,Br3942_mid,0.3129723847895774,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Mid_Nuc,AN00000904,Br3942,Mid,Nuc,Astro,0.11881073321928794,BayesPrism,MeanRatio_top25,Br3942_mid,0.06305604649072881,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Mid_Nuc,AN00000904,Br3942,Mid,Nuc,EndoMural,0.25640706871769303,BayesPrism,MeanRatio_top25,Br3942_mid,NA,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Mid_Nuc,AN00000904,Br3942,Mid,Nuc,Micro,0.018443374134588984,BayesPrism,MeanRatio_top25,Br3942_mid,0.009822662706231803,polyA,Nuc,polyA_Nuc
AN00000904_Br6423_Ant_Bulk,AN00000904,Br6423,Ant,Bulk,Inhib,0.21396562357085053,BayesPrism,MeanRatio_top25,Br6423_ant,0.07332128213041753,polyA,Total,polyA_Total
AN00000904_Br6423_Ant_Bulk,AN00000904,Br6423,Ant,Bulk,Oligo,0.15882065789014074,BayesPrism,MeanRatio_top25,Br6423_ant,0.18059235832122403,polyA,Total,polyA_Total
AN00000904_Br6423_Ant_Bulk,AN00000904,Br6423,Ant,Bulk,OPC,0.0861262357738627,BayesPrism,MeanRatio_top25,Br6423_ant,NA,polyA,Total,polyA_Total
AN00000904_Br6423_Ant_Bulk,AN00000904,Br6423,Ant,Bulk,Excit,0.1543726219690349,BayesPrism,MeanRatio_top25,Br6423_ant,0.23360971023164373,polyA,Total,polyA_Total
AN00000904_Br6423_Ant_Bulk,AN00000904,Br6423,Ant,Bulk,Astro,0.15332040431693528,BayesPrism,MeanRatio_top25,Br6423_ant,0.3778493011771968,polyA,Total,polyA_Total
AN00000904_Br6423_Ant_Bulk,AN00000904,Br6423,Ant,Bulk,EndoMural,0.19167594656249573,BayesPrism,MeanRatio_top25,Br6423_ant,NA,polyA,Total,polyA_Total
AN00000904_Br6423_Ant_Bulk,AN00000904,Br6423,Ant,Bulk,Micro,0.041718509916679976,BayesPrism,MeanRatio_top25,Br6423_ant,0.07011283015642363,polyA,Total,polyA_Total
AN00000904_Br6423_Ant_Cyto,AN00000904,Br6423,Ant,Cyto,Inhib,0.21651635869442287,BayesPrism,MeanRatio_top25,Br6423_ant,0.07332128213041753,polyA,Cyto,polyA_Cyto
