"","parameter_name","value","priority","index","algo.name","algo.settings","filename","dirname"
"757","phenotype_criteria_filter","AND Negative","98","4,2","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R5_editedbySMC_080322_8325Astar.analysissettings","HALO/Exported_Settings_Files"
"758","phenotype_name","SLC17A7","99","5","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R5_editedbySMC_080322_8325Astar.analysissettings","HALO/Exported_Settings_Files"
"759","phenotype_num_criterias","4","100","5","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R5_editedbySMC_080322_8325Astar.analysissettings","HALO/Exported_Settings_Files"
"760","phenotype_criteria_channel","DAPI (DAPI)","101","5,0","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R5_editedbySMC_080322_8325Astar.analysissettings","HALO/Exported_Settings_Files"
"761","phenotype_criteria_filter","AND Positive","102","5,0","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R5_editedbySMC_080322_8325Astar.analysissettings","HALO/Exported_Settings_Files"
"762","phenotype_criteria_channel","SLC17A&amp; (Opal 520)","103","5,1","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R5_editedbySMC_080322_8325Astar.analysissettings","HALO/Exported_Settings_Files"
"763","phenotype_criteria_filter","AND Positive","104","5,1","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R5_editedbySMC_080322_8325Astar.analysissettings","HALO/Exported_Settings_Files"
"764","phenotype_criteria_channel","TMEM119 (Alexa 555)","105","5,2","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R5_editedbySMC_080322_8325Astar.analysissettings","HALO/Exported_Settings_Files"
"765","phenotype_criteria_filter","AND Negative","106","5,2","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R5_editedbySMC_080322_8325Astar.analysissettings","HALO/Exported_Settings_Files"
"766","phenotype_name","TMEM119","107","6","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R5_editedbySMC_080322_8325Astar.analysissettings","HALO/Exported_Settings_Files"
"767","phenotype_num_criterias","4","108","6","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R5_editedbySMC_080322_8325Astar.analysissettings","HALO/Exported_Settings_Files"
"768","phenotype_criteria_channel","DAPI (DAPI)","109","6,0","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R5_editedbySMC_080322_8325Astar.analysissettings","HALO/Exported_Settings_Files"
"769","phenotype_criteria_filter","AND Positive","110","6,0","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R5_editedbySMC_080322_8325Astar.analysissettings","HALO/Exported_Settings_Files"
"770","phenotype_criteria_channel","TMEM119 (Alexa 555)","111","6,1","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R5_editedbySMC_080322_8325Astar.analysissettings","HALO/Exported_Settings_Files"
"771","phenotype_criteria_filter","AND Positive","112","6,1","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R5_editedbySMC_080322_8325Astar.analysissettings","HALO/Exported_Settings_Files"
"772","phenotype_criteria_channel","SLC17A&amp; (Opal 520)","113","6,2","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R5_editedbySMC_080322_8325Astar.analysissettings","HALO/Exported_Settings_Files"
"773","phenotype_criteria_filter","AND Negative","114","6,2","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R5_editedbySMC_080322_8325Astar.analysissettings","HALO/Exported_Settings_Files"
"774","phenotype_criteria_channel","SLC17A&amp; (Opal 520)","115","1,3","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R5_editedbySMC_080322_8325Astar.analysissettings","HALO/Exported_Settings_Files"
"775","phenotype_criteria_filter","AND Negative","116","1,3","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R5_editedbySMC_080322_8325Astar.analysissettings","HALO/Exported_Settings_Files"
"776","phenotype_criteria_channel","TMEM119 (Alexa 555)","117","1,4","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R5_editedbySMC_080322_8325Astar.analysissettings","HALO/Exported_Settings_Files"
"777","phenotype_criteria_filter","AND Negative","118","1,4","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R5_editedbySMC_080322_8325Astar.analysissettings","HALO/Exported_Settings_Files"
"778","phenotype_criteria_channel","TMEM119 (Alexa 555)","119","2,3","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R5_editedbySMC_080322_8325Astar.analysissettings","HALO/Exported_Settings_Files"
"779","phenotype_criteria_filter","AND Negative","120","2,3","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R5_editedbySMC_080322_8325Astar.analysissettings","HALO/Exported_Settings_Files"
"780","phenotype_criteria_channel","OLIG2 (Alexa 647)","121","2,4","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R5_editedbySMC_080322_8325Astar.analysissettings","HALO/Exported_Settings_Files"
"781","phenotype_criteria_filter","AND Negative","122","2,4","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R5_editedbySMC_080322_8325Astar.analysissettings","HALO/Exported_Settings_Files"
"782","phenotype_criteria_channel","SLC17A&amp; (Opal 520)","123","3,3","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R5_editedbySMC_080322_8325Astar.analysissettings","HALO/Exported_Settings_Files"
"783","phenotype_criteria_filter","AND Negative","124","3,3","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R5_editedbySMC_080322_8325Astar.analysissettings","HALO/Exported_Settings_Files"
"784","phenotype_criteria_channel","OLIG2 (Alexa 647)","125","3,4","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R5_editedbySMC_080322_8325Astar.analysissettings","HALO/Exported_Settings_Files"
"785","phenotype_criteria_filter","AND Negative","126","3,4","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R5_editedbySMC_080322_8325Astar.analysissettings","HALO/Exported_Settings_Files"
"786","phenotype_criteria_channel","TMEM119 (Alexa 555)","127","4,3","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R5_editedbySMC_080322_8325Astar.analysissettings","HALO/Exported_Settings_Files"
"787","phenotype_criteria_filter","AND Negative","128","4,3","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R5_editedbySMC_080322_8325Astar.analysissettings","HALO/Exported_Settings_Files"
"788","phenotype_criteria_channel","OLIG2 (Alexa 647)","129","5,3","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R5_editedbySMC_080322_8325Astar.analysissettings","HALO/Exported_Settings_Files"
"789","phenotype_criteria_filter","AND Negative","130","5,3","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R5_editedbySMC_080322_8325Astar.analysissettings","HALO/Exported_Settings_Files"
"790","phenotype_criteria_channel","OLIG2 (Alexa 647)","131","6,3","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R5_editedbySMC_080322_8325Astar.analysissettings","HALO/Exported_Settings_Files"
"791","phenotype_criteria_filter","AND Negative","132","6,3","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R5_editedbySMC_080322_8325Astar.analysissettings","HALO/Exported_Settings_Files"
"792","output_image","OLIG2/AKT3","99999","","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_FINAL_R5_editedbySMC_080322_8325Astar.analysissettings","HALO/Exported_Settings_Files"
"793","Class List","","","","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_LowOLIG_FINAL_R1_6432Pstar.analysissettings","HALO/Exported_Settings_Files"
"794","Classifier","","","","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_LowOLIG_FINAL_R1_6432Pstar.analysissettings","HALO/Exported_Settings_Files"
"795","Classifier Output Type","Mask","","","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_LowOLIG_FINAL_R1_6432Pstar.analysissettings","HALO/Exported_Settings_Files"
"796","Classify Registered","","","","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_LowOLIG_FINAL_R1_6432Pstar.analysissettings","HALO/Exported_Settings_Files"
"797","Image Zoom","2","","","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_LowOLIG_FINAL_R1_6432Pstar.analysissettings","HALO/Exported_Settings_Files"
"798","Nuclear Masker","","","","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_LowOLIG_FINAL_R1_6432Pstar.analysissettings","HALO/Exported_Settings_Files"
"799","Nuclear Masker Type","Traditional","","","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_LowOLIG_FINAL_R1_6432Pstar.analysissettings","HALO/Exported_Settings_Files"
"800","Phenotyper","","","","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_LowOLIG_FINAL_R1_6432Pstar.analysissettings","HALO/Exported_Settings_Files"
"801","num_markers","3","0","","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_LowOLIG_FINAL_R1_6432Pstar.analysissettings","HALO/Exported_Settings_Files"
"802","num_probes","2","1","","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_LowOLIG_FINAL_R1_6432Pstar.analysissettings","HALO/Exported_Settings_Files"
"803","num_phenotypes","7","2","","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_LowOLIG_FINAL_R1_6432Pstar.analysissettings","HALO/Exported_Settings_Files"
"804","use_nn","false","3","","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_LowOLIG_FINAL_R1_6432Pstar.analysissettings","HALO/Exported_Settings_Files"
"805","nuclear_contrast","0.5","4","","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_LowOLIG_FINAL_R1_6432Pstar.analysissettings","HALO/Exported_Settings_Files"
"806","nuclear_min_intensity","5","5","","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_LowOLIG_FINAL_R1_6432Pstar.analysissettings","HALO/Exported_Settings_Files"
"807","nuclear_segg_agg","0.6","6","","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_LowOLIG_FINAL_R1_6432Pstar.analysissettings","HALO/Exported_Settings_Files"
"808","nuclear_fill_holes","true","7","","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_LowOLIG_FINAL_R1_6432Pstar.analysissettings","HALO/Exported_Settings_Files"
"809","nuclear_min_area","5","8","","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_LowOLIG_FINAL_R1_6432Pstar.analysissettings","HALO/Exported_Settings_Files"
"810","nuclear_max_area","200","9","","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_LowOLIG_FINAL_R1_6432Pstar.analysissettings","HALO/Exported_Settings_Files"
"811","nuclear_roundness","0.3","10","","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_LowOLIG_FINAL_R1_6432Pstar.analysissettings","HALO/Exported_Settings_Files"
"812","cyto_radius","4.2","11","","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_LowOLIG_FINAL_R1_6432Pstar.analysissettings","HALO/Exported_Settings_Files"
"813","membrane_segg_agg","0","12","","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_LowOLIG_FINAL_R1_6432Pstar.analysissettings","HALO/Exported_Settings_Files"
"814","cell_min_area","15","13","","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_LowOLIG_FINAL_R1_6432Pstar.analysissettings","HALO/Exported_Settings_Files"
"815","cell_max_area","650","14","","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_LowOLIG_FINAL_R1_6432Pstar.analysissettings","HALO/Exported_Settings_Files"
"816","min_plus1","1","15","","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_LowOLIG_FINAL_R1_6432Pstar.analysissettings","HALO/Exported_Settings_Files"
"817","min_plus2","4","16","","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_LowOLIG_FINAL_R1_6432Pstar.analysissettings","HALO/Exported_Settings_Files"
"818","min_plus3","10","17","","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_LowOLIG_FINAL_R1_6432Pstar.analysissettings","HALO/Exported_Settings_Files"
"819","min_plus4","16","18","","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_LowOLIG_FINAL_R1_6432Pstar.analysissettings","HALO/Exported_Settings_Files"
"820","verbose","true","19","","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_LowOLIG_FINAL_R1_6432Pstar.analysissettings","HALO/Exported_Settings_Files"
"821","IF Dye 1","SLC17A7 (Opal 520)","20","0","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_LowOLIG_FINAL_R1_6432Pstar.analysissettings","HALO/Exported_Settings_Files"
"822","dye_use_membrane","False","21","0","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_LowOLIG_FINAL_R1_6432Pstar.analysissettings","HALO/Exported_Settings_Files"
"823","dye_nuclei_weight","0","22","0","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_LowOLIG_FINAL_R1_6432Pstar.analysissettings","HALO/Exported_Settings_Files"
"824","dye_nuclei_positive_threshold","1","23","0","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_LowOLIG_FINAL_R1_6432Pstar.analysissettings","HALO/Exported_Settings_Files"
"825","dye_cyto_positive_threshold","1.25","24","0","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_LowOLIG_FINAL_R1_6432Pstar.analysissettings","HALO/Exported_Settings_Files"
"826","dye_membrane_positive_threshold","0.86","25","0","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_LowOLIG_FINAL_R1_6432Pstar.analysissettings","HALO/Exported_Settings_Files"
"827","FISH Probe 1","AKT3 (Opal 620)","26","0","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_LowOLIG_FINAL_R1_6432Pstar.analysissettings","HALO/Exported_Settings_Files"
"828","probe_contrast_threshold","0.52","27","0","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_LowOLIG_FINAL_R1_6432Pstar.analysissettings","HALO/Exported_Settings_Files"
"829","probe_min_intensity","0.1","28","0","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_LowOLIG_FINAL_R1_6432Pstar.analysissettings","HALO/Exported_Settings_Files"
"830","probe_min_spot_size","0.3","29","0","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_LowOLIG_FINAL_R1_6432Pstar.analysissettings","HALO/Exported_Settings_Files"
"831","probe_max_spot_size","120","30","0","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_LowOLIG_FINAL_R1_6432Pstar.analysissettings","HALO/Exported_Settings_Files"
"832","probe_copy_intensity","15.64","31","0","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_LowOLIG_FINAL_R1_6432Pstar.analysissettings","HALO/Exported_Settings_Files"
"833","probe_segg_agg","1","32","0","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_LowOLIG_FINAL_R1_6432Pstar.analysissettings","HALO/Exported_Settings_Files"
"834","IF Dye 2","OLIG2 (Alexa 647)","33","1","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_LowOLIG_FINAL_R1_6432Pstar.analysissettings","HALO/Exported_Settings_Files"
"835","dye_use_membrane","False","34","1","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_LowOLIG_FINAL_R1_6432Pstar.analysissettings","HALO/Exported_Settings_Files"
"836","dye_nuclei_weight","0","35","1","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_LowOLIG_FINAL_R1_6432Pstar.analysissettings","HALO/Exported_Settings_Files"
"837","dye_nuclei_positive_threshold","0.03","36","1","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_LowOLIG_FINAL_R1_6432Pstar.analysissettings","HALO/Exported_Settings_Files"
"838","dye_cyto_positive_threshold","0.046","37","1","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_LowOLIG_FINAL_R1_6432Pstar.analysissettings","HALO/Exported_Settings_Files"
"839","dye_membrane_positive_threshold","0.02","38","1","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_LowOLIG_FINAL_R1_6432Pstar.analysissettings","HALO/Exported_Settings_Files"
"840","FISH Probe 2","TMEM119 (Alexa 555)","39","1","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_LowOLIG_FINAL_R1_6432Pstar.analysissettings","HALO/Exported_Settings_Files"
"841","probe_contrast_threshold","0.5","40","1","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_LowOLIG_FINAL_R1_6432Pstar.analysissettings","HALO/Exported_Settings_Files"
"842","probe_min_intensity","0.03","41","1","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_LowOLIG_FINAL_R1_6432Pstar.analysissettings","HALO/Exported_Settings_Files"
"843","probe_min_spot_size","5","42","1","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_LowOLIG_FINAL_R1_6432Pstar.analysissettings","HALO/Exported_Settings_Files"
"844","probe_max_spot_size","400","43","1","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_LowOLIG_FINAL_R1_6432Pstar.analysissettings","HALO/Exported_Settings_Files"
"845","probe_copy_intensity","0.3","44","1","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_LowOLIG_FINAL_R1_6432Pstar.analysissettings","HALO/Exported_Settings_Files"
"846","probe_segg_agg","0","45","1","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_LowOLIG_FINAL_R1_6432Pstar.analysissettings","HALO/Exported_Settings_Files"
"847","IF Dye 3","DAPI (DAPI)","46","2","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_LowOLIG_FINAL_R1_6432Pstar.analysissettings","HALO/Exported_Settings_Files"
"848","dye_use_membrane","False","47","2","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_LowOLIG_FINAL_R1_6432Pstar.analysissettings","HALO/Exported_Settings_Files"
